code,name,date,size,value,profitability,investment,momentum,market
600176.SH,中国巨石,20080201,0.0124,0.0899,9.0392,54.1400,1.7213,0.9658
600176.SH,中国巨石,20080301,0.0148,0.0750,9.0392,54.1400,1.2428,0.7117
600176.SH,中国巨石,20080401,0.0107,0.1167,5.4155,50.4752,0.9561,0.4200
600176.SH,中国巨石,20080501,0.0128,0.1023,5.4155,50.4752,1.1162,0.4225
600176.SH,中国巨石,20080601,0.0125,0.1051,5.4155,50.4752,1.3035,0.5265
600176.SH,中国巨石,20080701,0.0097,0.1349,5.4155,50.4752,0.7732,0.3016
600176.SH,中国巨石,20080801,0.0097,0.1357,5.4155,50.4752,0.7278,0.4357
600176.SH,中国巨石,20080901,0.0076,0.1852,5.4155,50.4752,0.5561,0.3536
600176.SH,中国巨石,20081001,0.0066,0.2118,5.4155,50.4752,0.6021,0.4791
600176.SH,中国巨石,20081101,0.0050,0.2954,5.4155,50.4752,0.4184,0.2573
600176.SH,中国巨石,20081201,0.0061,0.2437,5.4155,50.4752,0.4782,0.3377
600176.SH,中国巨石,20090101,0.0061,0.2420,5.4155,50.4752,0.6055,0.4911
600176.SH,中国巨石,20090201,0.0076,0.1933,5.4155,50.4752,0.8010,0.5380
600176.SH,中国巨石,20090301,0.0064,0.2344,5.4155,50.4752,0.7738,0.7676
600176.SH,中国巨石,20090401,0.0077,0.1927,-2.0094,7.1130,1.0824,1.0644
600176.SH,中国巨石,20090501,0.0067,0.2226,-2.0094,7.1130,1.2472,1.9238
600176.SH,中国巨石,20090601,0.0063,0.2395,-2.0094,7.1130,1.0435,1.8803
600176.SH,中国巨石,20090701,0.0068,0.2191,-2.0094,7.1130,1.0825,2.4732
600176.SH,中国巨石,20090801,0.0090,0.1658,-2.0094,7.1130,1.1225,2.5622
600176.SH,中国巨石,20090901,0.0063,0.2410,-2.0094,7.1130,1.0656,1.5353
600176.SH,中国巨石,20091001,0.0068,0.2229,-2.0094,7.1130,0.8788,1.3148
600176.SH,中国巨石,20091101,0.0067,0.2154,-2.0094,7.1130,1.0065,1.4085
600176.SH,中国巨石,20091201,0.0077,0.1895,-2.0094,7.1130,1.1885,1.4060
600176.SH,中国巨石,20100101,0.0080,0.1815,-2.0094,7.1130,1.2495,1.1949
600176.SH,中国巨石,20100201,0.0073,0.1979,-2.0094,7.1130,0.9249,0.7893
600176.SH,中国巨石,20100301,0.0081,0.1790,-2.0094,7.1130,1.2479,1.2879
600176.SH,中国巨石,20100401,0.0096,0.1272,3.0184,14.0884,1.3570,1.2324
600176.SH,中国巨石,20100501,0.0082,0.1504,3.0184,14.0884,1.2269,0.9265
600176.SH,中国巨石,20100601,0.0073,0.1703,3.0184,14.0884,0.9938,0.6858
600176.SH,中国巨石,20100701,0.0067,0.1838,3.0184,14.0884,0.8609,0.5588
600176.SH,中国巨石,20100801,0.0078,0.1593,3.0184,14.0884,0.9567,0.7949
600176.SH,中国巨石,20100901,0.0083,0.1559,3.0184,14.0884,1.0588,0.7773
600176.SH,中国巨石,20101001,0.0097,0.1337,3.0184,14.0884,1.0736,0.7543
600176.SH,中国巨石,20101101,0.0110,0.1214,3.0184,14.0884,1.3058,1.0714
600176.SH,中国巨石,20101201,0.0094,0.1420,3.0184,14.0884,1.2725,1.1672
600176.SH,中国巨石,20110101,0.0112,0.1195,3.0184,14.0884,1.5792,1.3229
600176.SH,中国巨石,20110201,0.0096,0.1390,3.0184,14.0884,1.2799,1.1072
600176.SH,中国巨石,20110301,0.0118,0.1131,3.0184,14.0884,1.3491,1.2019
600176.SH,中国巨石,20110401,0.0137,0.1041,2.8823,1.9747,1.4542,1.1978
600176.SH,中国巨石,20110501,0.0123,0.1254,2.8823,1.9747,1.1035,0.9595
600176.SH,中国巨石,20110601,0.0120,0.1282,2.8823,1.9747,1.2488,0.9510
600176.SH,中国巨石,20110701,0.0128,0.1203,2.8823,1.9747,1.1900,0.9698
600176.SH,中国巨石,20110801,0.0132,0.1167,2.8823,1.9747,1.3698,0.9422
600176.SH,中国巨石,20110901,0.0139,0.3232,2.8823,1.9747,0.8612,0.8086
600176.SH,中国巨石,20111001,0.0112,0.4001,2.8823,1.9747,0.6113,0.6858
600176.SH,中国巨石,20111101,0.0107,0.2944,2.8823,1.9747,0.6795,0.7442
600176.SH,中国巨石,20111201,0.0095,0.3305,2.8823,1.9747,0.5932,0.7503
600176.SH,中国巨石,20120101,0.0074,0.4280,2.8823,1.9747,0.4295,0.6697
600176.SH,中国巨石,20120201,0.0080,0.3967,2.8823,1.9747,0.4517,0.7382
600176.SH,中国巨石,20120301,0.0095,0.3323,2.8823,1.9747,0.6881,0.9007
600176.SH,中国巨石,20120401,0.0091,0.3783,1.6458,16.0824,0.7590,0.9251
600176.SH,中国巨石,20120501,0.0102,0.3428,1.6458,16.0824,0.8985,0.9468
600176.SH,中国巨石,20120601,0.0096,0.3539,1.6458,16.0824,1.0254,1.0310
600176.SH,中国巨石,20120701,0.0087,0.3926,1.6458,16.0824,1.1455,1.0224
600176.SH,中国巨石,20120801,0.0077,0.4435,1.6458,16.0824,0.9325,0.8585
600176.SH,中国巨石,20120901,0.0062,0.5595,1.6458,16.0824,0.6539,0.7423
600176.SH,中国巨石,20121001,0.0066,0.5248,1.6458,16.0824,0.7730,0.8657
600176.SH,中国巨石,20121101,0.0071,0.5456,1.6458,16.0824,0.6921,0.7721
600176.SH,中国巨石,20121201,0.0067,0.5777,1.6458,16.0824,0.7031,0.7276
600176.SH,中国巨石,20130101,0.0088,0.4373,1.6458,16.0824,1.0324,1.0345
600176.SH,中国巨石,20130201,0.0082,0.4733,1.6458,16.0824,1.0804,1.2499
600176.SH,中国巨石,20130301,0.0078,0.4933,1.6458,16.0824,1.2933,1.3150
600176.SH,中国巨石,20130401,0.0077,0.4732,1.7679,3.8760,1.1232,1.1399
600176.SH,中国巨石,20130501,0.0070,0.5266,1.7679,3.8760,1.0884,1.1014
600176.SH,中国巨石,20130601,0.0073,0.4930,1.7679,3.8760,1.0836,1.3259
600176.SH,中国巨石,20130701,0.0070,0.5089,1.7679,3.8760,0.7608,0.7663
600176.SH,中国巨石,20130801,0.0070,0.5095,1.7679,3.8760,0.8778,0.7117
600176.SH,中国巨石,20130901,0.0072,0.5017,1.7679,3.8760,0.9164,0.8070
600176.SH,中国巨石,20131001,0.0070,0.5148,1.7679,3.8760,0.9505,0.9502
600176.SH,中国巨石,20131101,0.0062,0.5779,1.7679,3.8760,0.8509,0.9699
600176.SH,中国巨石,20131201,0.0062,0.5779,1.7679,3.8760,0.8843,0.9371
600176.SH,中国巨石,20140101,0.0067,0.5335,1.7679,3.8760,0.9917,1.1248
600176.SH,中国巨石,20140201,0.0062,0.5754,1.7679,3.8760,0.8794,1.0355
600176.SH,中国巨石,20140301,0.0068,0.5301,1.7679,3.8760,0.9311,0.9626
600176.SH,中国巨石,20140401,0.0067,0.5521,2.4556,0.4946,0.9674,0.8831
600176.SH,中国巨石,20140501,0.0065,0.5712,2.4556,0.4946,1.0498,0.9051
600176.SH,中国巨石,20140601,0.0062,0.5821,2.4556,0.4946,0.9944,0.8565
600176.SH,中国巨石,20140701,0.0070,0.5171,2.4556,0.4946,1.0421,0.9418
600176.SH,中国巨石,20140801,0.0077,0.4703,2.4556,0.4946,1.2663,1.1559
600176.SH,中国巨石,20140901,0.0078,0.4772,2.4556,0.4946,1.1606,1.1407
600176.SH,中国巨石,20141001,0.0090,0.4150,2.4556,0.4946,1.3068,1.3010
600176.SH,中国巨石,20141101,0.0092,0.4221,2.4556,0.4946,1.3817,1.3740
600176.SH,中国巨石,20141201,0.0114,0.3393,2.4556,0.4946,1.8471,1.6335
600176.SH,中国巨石,20150101,0.0138,0.2815,2.4556,0.4946,1.9934,2.2206
600176.SH,中国巨石,20150201,0.0132,0.2939,2.4556,0.4946,1.7569,1.9634
600176.SH,中国巨石,20150301,0.0144,0.2695,2.4556,0.4946,1.8777,2.1247
600176.SH,中国巨石,20150401,0.0184,0.2190,4.5453,24.6234,2.1161,2.3615
600176.SH,中国巨石,20150501,0.0226,0.1834,4.5453,24.6234,2.5313,3.0161
600176.SH,中国巨石,20150601,0.0265,0.1559,4.5453,24.6234,2.1738,2.6777
600176.SH,中国巨石,20150701,0.0216,0.1911,4.5453,24.6234,1.7602,1.6761
600176.SH,中国巨石,20150801,0.0211,0.1957,4.5453,24.6234,1.7405,1.2690
600176.SH,中国巨石,20150901,0.0184,0.2452,4.5453,24.6234,1.4269,0.9464
600176.SH,中国巨石,20151001,0.0191,0.2352,4.5453,24.6234,1.0060,0.6989
600176.SH,中国巨石,20151101,0.0204,0.2321,4.5453,24.6234,0.9216,0.6119
600176.SH,中国巨石,20151201,0.0204,0.2315,4.5453,24.6234,0.8265,0.5936
600176.SH,中国巨石,20160101,0.0202,0.2340,4.5453,24.6234,0.9394,0.7165
600176.SH,中国巨石,20160201,0.0217,0.4371,4.5453,24.6234,0.7329,0.5913
600176.SH,中国巨石,20160301,0.0206,0.4606,4.5453,24.6234,0.7823,0.7179
600176.SH,中国巨石,20160401,0.0239,0.4061,6.3676,-0.6293,1.0283,0.9709
600176.SH,中国巨石,20160501,0.0242,0.4177,6.3676,-0.6293,0.9074,0.7774
600176.SH,中国巨石,20160601,0.0225,0.4337,6.3676,-0.6293,0.8749,0.7423
600176.SH,中国巨石,20160701,0.0231,0.4219,6.3676,-0.6293,0.8421,0.7071
600176.SH,中国巨石,20160801,0.0267,0.3661,6.3676,-0.6293,1.2963,1.1663
600176.SH,中国巨石,20160901,0.0266,0.3842,6.3676,-0.6293,1.3406,1.2675
600176.SH,中国巨石,20161001,0.0269,0.3790,6.3676,-0.6293,1.1283,1.0005
600176.SH,中国巨石,20161101,0.0266,0.3985,6.3676,-0.6293,1.1502,1.1026
600176.SH,中国巨石,20161201,0.0272,0.3899,6.3676,-0.6293,1.2205,1.2155
600176.SH,中国巨石,20170101,0.0241,0.4407,6.3676,-0.6293,1.0280,1.1078
600176.SH,中国巨石,20170201,0.0248,0.4286,6.3676,-0.6293,0.8922,1.1124
600176.SH,中国巨石,20170301,0.0261,0.4066,6.3676,-0.6293,0.9932,1.0982
600176.SH,中国巨石,20170401,0.0267,0.4110,8.8564,3.5924,0.9719,1.1381
600176.SH,中国巨石,20170501,0.0277,0.4125,8.8564,3.5924,1.0461,1.0320
600176.SH,中国巨石,20170601,0.0292,0.3707,8.8564,3.5924,1.0720,0.9257
600176.SH,中国巨石,20170701,0.0316,0.3423,8.8564,3.5924,1.3699,1.0535
600176.SH,中国巨石,20170801,0.0320,0.3382,8.8564,3.5924,1.3265,1.0659
600176.SH,中国巨石,20170901,0.0298,0.3803,8.8564,3.5924,1.1599,1.0645
600176.SH,中国巨石,20171001,0.0348,0.3258,8.8564,3.5924,1.3323,1.0701
600176.SH,中国巨石,20171101,0.0374,0.3166,8.8564,3.5924,1.4093,1.1381
600176.SH,中国巨石,20171201,0.0398,0.2971,8.8564,3.5924,1.3978,1.1147
600176.SH,中国巨石,20180101,0.0523,0.2263,8.8564,3.5924,1.4835,1.0641
600176.SH,中国巨石,20180201,0.0484,0.2443,8.8564,3.5924,1.5063,1.1135
600176.SH,中国巨石,20180301,0.0465,0.2547,8.8564,3.5924,1.5508,0.9445
600176.SH,中国巨石,20180401,0.0453,0.2750,8.6466,22.5020,1.3558,0.9029
600176.SH,中国巨石,20180501,0.0404,0.3209,8.6466,22.5020,1.0711,0.8384
600176.SH,中国巨石,20180601,0.0430,0.2844,8.6466,22.5020,1.0739,0.8809
600176.SH,中国巨石,20180701,0.0345,0.3549,8.6466,22.5020,0.7660,0.7583
600176.SH,中国巨石,20180801,0.0377,0.3248,8.6466,22.5020,0.8164,0.7028
600176.SH,中国巨石,20180901,0.0363,0.3589,8.6466,22.5020,0.8025,0.7334
600176.SH,中国巨石,20181001,0.0361,0.3606,8.6466,22.5020,0.8328,0.8138
600176.SH,中国巨石,20181101,0.0338,0.4043,8.6466,22.5020,0.8188,0.7408
600176.SH,中国巨石,20181201,0.0373,0.3663,8.6466,22.5020,0.8314,0.7279
600176.SH,中国巨石,20190101,0.0332,0.4115,8.6466,22.5020,0.9452,0.7904
600176.SH,中国巨石,20190201,0.0355,0.3843,8.6466,22.5020,0.8970,0.8271
600176.SH,中国巨石,20190301,0.0395,0.3458,8.6466,22.5020,1.0438,1.1554
600176.SH,中国巨石,20190401,0.0395,0.3604,6.6072,10.6478,1.0085,1.1853
600176.SH,中国巨石,20190501,0.0348,0.4212,6.6072,10.6478,1.1596,1.3568
600176.SH,中国巨石,20190601,0.0316,0.4397,6.6072,10.6478,0.9335,1.2330
600176.SH,中国巨石,20190701,0.0340,0.4080,6.6072,10.6478,1.0086,1.3928
600176.SH,中国巨石,20190801,0.0310,0.4476,6.6072,10.6478,0.9194,1.2630
600176.SH,中国巨石,20190901,0.0289,0.5017,6.6072,10.6478,0.7639,0.9677
600176.SH,中国巨石,20191001,0.0292,0.4963,6.6072,10.6478,0.7767,0.8968
600176.SH,中国巨石,20191101,0.0286,0.5281,6.6072,10.6478,0.7446,0.9143
600176.SH,中国巨石,20191201,0.0322,0.4700,6.6072,10.6478,0.9773,0.9836
600176.SH,中国巨石,20200101,0.0384,0.3936,6.6072,10.6478,1.1438,1.0421
600176.SH,中国巨石,20200201,0.0323,0.4684,6.6072,10.6478,1.1211,1.0279
600176.SH,中国巨石,20200301,0.0349,0.4327,6.6072,10.6478,1.1467,0.9962
600176.SH,中国巨石,20200401,0.0277,0.5648,6.8516,9.3233,0.9729,0.9037
600176.SH,中国巨石,20200501,0.0310,0.5161,6.8516,9.3233,1.1097,0.9579
600176.SH,中国巨石,20200601,0.0318,0.4823,6.8516,9.3233,0.9977,0.9874
600176.SH,中国巨石,20200701,0.0332,0.4615,6.8516,9.3233,0.8565,0.9600
600176.SH,中国巨石,20200801,0.0473,0.3244,6.8516,9.3233,1.4121,1.2073
600176.SH,中国巨石,20200901,0.0521,0.3078,6.8516,9.3233,1.6153,1.3360
600176.SH,中国巨石,20201001,0.0540,0.2970,6.8516,9.3233,1.8650,1.3184
600176.SH,中国巨石,20201101,0.0510,0.3221,6.8516,9.3233,1.6175,1.2459
600176.SH,中国巨石,20201201,0.0584,0.2809,6.8516,9.3233,1.9049,1.3631
600176.SH,中国巨石,20210101,0.0714,0.2298,6.8516,9.3233,2.1814,1.3029
600176.SH,中国巨石,20210201,0.0823,0.1995,6.8516,9.3233,1.6279,1.0954
600176.SH,中国巨石,20210301,0.0832,0.1973,6.8516,9.3233,1.5118,1.0637
600176.SH,中国巨石,20210401,0.0673,0.2589,15.2376,19.3021,1.3296,1.1336
600176.SH,中国巨石,20210501,0.0653,0.2835,15.2376,19.3021,1.2918,1.1266
600176.SH,中国巨石,20210601,0.0668,0.2656,15.2376,19.3021,1.1226,1.1242
600176.SH,中国巨石,20210701,0.0615,0.2884,15.2376,19.3021,0.8996,1.0643
600176.SH,中国巨石,20210801,0.0636,0.2790,15.2376,19.3021,0.7662,0.9553
600176.SH,中国巨石,20210901,0.0739,0.2601,15.2376,19.3021,0.9050,1.0173
600176.SH,中国巨石,20211001,0.0710,0.2707,15.2376,19.3021,1.0600,1.0660
600176.SH,中国巨石,20211101,0.0757,0.2766,15.2376,19.3021,1.2297,1.0546
600176.SH,中国巨石,20211201,0.0709,0.2954,15.2376,19.3021,1.0730,0.9746
600176.SH,中国巨石,20220101,0.0718,0.2914,15.2376,19.3021,1.1734,1.0239
600176.SH,中国巨石,20220201,0.0664,0.3153,15.2376,19.3021,1.0885,0.9810
600176.SH,中国巨石,20220301,0.0682,0.3068,15.2376,19.3021,0.9715,0.9568
600176.SH,中国巨石,20220401,0.0608,0.3711,14.7526,10.9640,0.8669,0.8425
600176.SH,中国巨石,20220501,0.0643,0.3790,14.7526,10.9640,0.8218,0.7602
600176.SH,中国巨石,20220601,0.0663,0.3386,14.7526,10.9640,0.9624,0.8130
600176.SH,中国巨石,20220701,0.0697,0.3221,14.7526,10.9640,0.9859,0.8791
600176.SH,中国巨石,20220801,0.0584,0.3846,14.7526,10.9640,0.9494,0.9413
600176.SH,中国巨石,20220901,0.0570,0.4397,14.7526,10.9640,0.8711,0.8725
600176.SH,中国巨石,20221001,0.0508,0.4930,14.7526,10.9640,0.8914,0.8791
600176.SH,中国巨石,20221101,0.0482,0.5510,14.7526,10.9640,0.7666,0.9103
600176.SH,中国巨石,20221201,0.0576,0.4617,14.7526,10.9640,0.8788,0.9805
600176.SH,中国巨石,20230101,0.0558,0.4763,14.7526,10.9640,0.7875,0.8454
600176.SH,中国巨石,20230201,0.0595,0.4465,14.7526,10.9640,0.9866,1.0014
600176.SH,中国巨石,20230301,0.0625,0.4253,14.7526,10.9640,1.0514,1.0460
600176.SH,中国巨石,20230401,0.0607,0.4548,6.2703,7.0739,1.1085,1.1572
600176.SH,中国巨石,20230501,0.0588,0.4836,6.2703,7.0739,1.2461,1.2837
600176.SH,中国巨石,20230601,0.0533,0.4950,6.2703,7.0739,0.9850,1.0312
600176.SH,中国巨石,20230701,0.0571,0.4620,6.2703,7.0739,1.0718,1.0692
600176.SH,中国巨石,20230801,0.0593,0.4449,6.2703,7.0739,1.0441,1.0195
600176.SH,中国巨石,20230901,0.0575,0.4825,6.2703,7.0739,0.9562,0.9165
600176.SH,中国巨石,20231001,0.0544,0.5106,6.2703,7.0739,0.9589,0.9130
600176.SH,中国巨石,20231101,0.0468,0.6054,6.2703,7.0739,0.8235,0.8397
600176.SH,中国巨石,20231201,0.0436,0.6493,6.2703,7.0739,0.8122,0.9045
600176.SH,中国巨石,20240101,0.0392,0.7236,6.2703,7.0739,0.6942,0.8776
600176.SH,中国巨石,20240201,0.0371,0.7626,6.2703,7.0739,0.6186,0.7471
600176.SH,中国巨石,20240301,0.0401,0.7063,6.2703,7.0739,0.7178,0.9378
600176.SH,中国巨石,20240401,0.0448,0.6388,4.7973,2.5044,0.7985,0.9589
600176.SH,中国巨石,20240501,0.0499,0.5809,4.7973,2.5044,1.0311,1.0524
600176.SH,中国巨石,20240601,0.0458,0.6091,4.7973,2.5044,1.0591,1.0352
600176.SH,中国巨石,20240701,0.0452,0.6172,4.7973,2.5044,1.1500,0.9952
600176.SH,中国巨石,20240801,0.0431,0.6470,4.7973,2.5044,1.1858,1.1028
600176.SH,中国巨石,20240901,0.0389,0.7338,4.7973,2.5044,1.0220,0.9013
600176.SH,中国巨石,20241001,0.0478,0.5963,4.7973,2.5044,1.1161,1.1803
600176.SH,中国巨石,20241101,0.0455,0.6381,4.7973,2.5044,0.9690,1.1048
600176.SH,中国巨石,20241201,0.0465,0.6244,4.7973,2.5044,0.9904,1.1443
600183.SH,生益科技,20010201,0.0079,0.1114,15.8084,19.2145,0.6328,0.9420
600183.SH,生益科技,20010301,0.0080,0.1185,15.8084,19.2145,0.6235,0.6772
600183.SH,生益科技,20010401,0.0086,0.1098,4.0954,-11.0705,0.6891,1.0795
600183.SH,生益科技,20010501,0.0084,0.1117,4.0954,-11.0705,0.6755,1.0661
600183.SH,生益科技,20010601,0.0083,0.1134,4.0954,-11.0705,0.6740,1.1681
600183.SH,生益科技,20010701,0.0070,0.1351,4.0954,-11.0705,0.5779,1.1389
600183.SH,生益科技,20010801,0.0056,0.1671,4.0954,-11.0705,0.7000,0.8768
600183.SH,生益科技,20010901,0.0053,0.1903,4.0954,-11.0705,0.6919,0.8920
600183.SH,生益科技,20011001,0.0050,0.2016,4.0954,-11.0705,0.6035,0.7286
600183.SH,生益科技,20011101,0.0045,0.2235,4.0954,-11.0705,0.5329,0.6643
600183.SH,生益科技,20011201,0.0049,0.2028,4.0954,-11.0705,0.5659,0.6618
600183.SH,生益科技,20020101,0.0044,0.2285,4.0954,-11.0705,0.6277,0.5940
600183.SH,生益科技,20020201,0.0038,0.2641,4.0954,-11.0705,0.6908,0.6388
600183.SH,生益科技,20020301,0.0039,0.2571,4.0954,-11.0705,0.7515,0.6933
600183.SH,生益科技,20020401,0.0045,0.2232,5.7353,18.7479,0.8644,0.8287
600183.SH,生益科技,20020501,0.0049,0.2010,5.7353,18.7479,1.1155,0.9761
600183.SH,生益科技,20020601,0.0045,0.2212,5.7353,18.7479,0.9704,0.7557
600183.SH,生益科技,20020701,0.0055,0.1786,5.7353,18.7479,1.2283,1.1072
600183.SH,生益科技,20020801,0.0053,0.1844,5.7353,18.7479,1.4237,1.2172
600183.SH,生益科技,20020901,0.0052,0.1943,5.7353,18.7479,1.2894,1.1681
600183.SH,生益科技,20021001,0.0045,0.2231,5.7353,18.7479,1.0414,0.9757
600183.SH,生益科技,20021101,0.0045,0.2283,5.7353,18.7479,0.9183,0.8322
600183.SH,生益科技,20021201,0.0042,0.2490,5.7353,18.7479,0.9471,0.9065
600183.SH,生益科技,20030101,0.0040,0.2594,5.7353,18.7479,0.7494,0.6531
600183.SH,生益科技,20030201,0.0047,0.2194,5.7353,18.7479,0.9037,0.8416
600183.SH,生益科技,20030301,0.0047,0.2194,5.7353,18.7479,0.9155,0.8313
600183.SH,生益科技,20030401,0.0048,0.2063,7.1111,27.8924,1.0485,0.9172
600183.SH,生益科技,20030501,0.0051,0.2033,7.1111,27.8924,1.1027,1.0169
600183.SH,生益科技,20030601,0.0061,0.1702,7.1111,27.8924,1.4115,1.1981
600183.SH,生益科技,20030701,0.0056,0.1839,7.1111,27.8924,1.3876,1.1905
600183.SH,生益科技,20030801,0.0057,0.1815,7.1111,27.8924,1.1717,0.9713
600183.SH,生益科技,20030901,0.0053,0.2002,7.1111,27.8924,1.1175,0.8961
600183.SH,生益科技,20031001,0.0053,0.2007,7.1111,27.8924,1.1160,0.8378
600183.SH,生益科技,20031101,0.0052,0.2090,7.1111,27.8924,1.0708,0.8013
600183.SH,生益科技,20031201,0.0049,0.2245,7.1111,27.8924,0.7942,0.8088
600183.SH,生益科技,20040101,0.0056,0.1974,7.1111,27.8924,0.9118,1.0129
600183.SH,生益科技,20040201,0.0067,0.1626,7.1111,27.8924,1.2139,1.1501
600183.SH,生益科技,20040301,0.0066,0.1660,7.1111,27.8924,1.2637,1.3643
600183.SH,生益科技,20040401,0.0066,0.1719,9.9898,19.5020,1.2347,1.5765
600183.SH,生益科技,20040501,0.0055,0.2135,9.9898,19.5020,1.1206,1.3582
600183.SH,生益科技,20040601,0.0060,0.1940,9.9898,19.5020,1.2029,1.2242
600183.SH,生益科技,20040701,0.0054,0.2168,9.9898,19.5020,1.0112,0.8796
600183.SH,生益科技,20040801,0.0061,0.1896,9.9898,19.5020,0.9017,0.7849
600183.SH,生益科技,20040901,0.0055,0.2132,9.9898,19.5020,0.8545,0.6812
600183.SH,生益科技,20041001,0.0061,0.1903,9.9898,19.5020,0.9038,0.6802
600183.SH,生益科技,20041101,0.0063,0.2023,9.9898,19.5020,1.0697,0.7069
600183.SH,生益科技,20041201,0.0062,0.2052,9.9898,19.5020,1.0904,0.7712
600183.SH,生益科技,20050101,0.0052,0.2412,9.9898,19.5020,1.0375,0.8415
600183.SH,生益科技,20050201,0.0046,0.2750,9.9898,19.5020,0.7409,0.7665
600183.SH,生益科技,20050301,0.0050,0.2509,9.9898,19.5020,0.9217,0.9496
600183.SH,生益科技,20050401,0.0045,0.2808,8.0732,18.2861,0.7543,0.7297
600183.SH,生益科技,20050501,0.0033,0.3913,8.0732,18.2861,0.5762,0.7905
600183.SH,生益科技,20050601,0.0032,0.3952,8.0732,18.2861,0.5420,0.6437
600183.SH,生益科技,20050701,0.0028,0.4131,8.0732,18.2861,0.5595,0.7405
600183.SH,生益科技,20050801,0.0028,0.4075,8.0732,18.2861,0.6437,0.8353
600183.SH,生益科技,20050901,0.0032,0.3714,8.0732,18.2861,0.6463,0.8178
600183.SH,生益科技,20051001,0.0028,0.4315,8.0732,18.2861,0.7190,0.9624
600183.SH,生益科技,20051101,0.0035,0.3608,8.0732,18.2861,0.9590,0.8984
600183.SH,生益科技,20051201,0.0037,0.3354,8.0732,18.2861,1.1586,1.0643
600183.SH,生益科技,20060101,0.0047,0.2634,8.0732,18.2861,1.5889,1.1330
600183.SH,生益科技,20060301,0.0037,0.3407,8.0732,18.2861,1.6535,1.2361
600183.SH,生益科技,20060401,0.0047,0.2645,14.2901,15.3745,1.4506,1.2471
600183.SH,生益科技,20060501,0.0070,0.2085,14.2901,15.3745,1.9576,1.6588
600183.SH,生益科技,20060601,0.0062,0.2335,14.2901,15.3745,1.6293,2.1388
600183.SH,生益科技,20060701,0.0072,0.1875,14.2901,15.3745,1.5655,1.9975
600183.SH,生益科技,20060801,0.0068,0.2156,14.2901,15.3745,1.3522,1.5708
600183.SH,生益科技,20060901,0.0069,0.2130,14.2901,15.3745,1.3943,1.5270
600183.SH,生益科技,20061001,0.0072,0.2040,14.2901,15.3745,1.6321,1.6954
600183.SH,生益科技,20061101,0.0071,0.2205,14.2901,15.3745,1.0684,1.5524
600183.SH,生益科技,20061201,0.0079,0.1999,14.2901,15.3745,1.3234,1.5368
600183.SH,生益科技,20070101,0.0080,0.1953,14.2901,15.3745,1.1303,2.2868
600183.SH,生益科技,20070201,0.0094,0.1725,14.2901,15.3745,1.3446,2.6383
600183.SH,生益科技,20070301,0.0106,0.1531,14.2901,15.3745,1.4819,2.8497
600183.SH,生益科技,20070401,0.0109,0.1485,12.3681,35.9200,1.5297,3.0735
600183.SH,生益科技,20070501,0.0136,0.1284,12.3681,35.9200,1.8592,3.8199
600183.SH,生益科技,20070601,0.0126,0.1386,12.3681,35.9200,1.7775,3.5364
600183.SH,生益科技,20070701,0.0119,0.1386,12.3681,35.9200,1.5033,1.9542
600183.SH,生益科技,20070801,0.0130,0.1267,12.3681,35.9200,1.5110,2.3971
600183.SH,生益科技,20070901,0.0161,0.1108,12.3681,35.9200,1.5071,2.7987
600183.SH,生益科技,20071001,0.0151,0.1179,12.3681,35.9200,1.3853,2.6610
600183.SH,生益科技,20071101,0.0126,0.1527,12.3681,35.9200,1.0527,2.2046
