code,name,date,return,size,value,profitability,investment,momentum,market
000002.SZ,万科A,20240401,-0.1767,0.1071,2.3408,-0.0349,-0.1453,-0.5019,-0.0411
000002.SZ,万科A,20240501,0.1134,0.0890,2.8161,-0.0349,-0.1453,-0.5379,0.0524
000002.SZ,万科A,20240601,-0.1600,0.0965,2.5967,-0.0349,-0.1453,-0.4536,0.0352
000002.SZ,万科A,20240701,0.0231,0.0870,2.8818,-0.0349,-0.1453,-0.5389,-0.0048
000002.SZ,万科A,20240801,-0.0465,0.0823,3.0441,-0.0349,-0.1453,-0.4317,0.1028
000002.SZ,万科A,20240901,0.4379,0.0766,3.1556,-0.0349,-0.1453,-0.5015,-0.0987
000002.SZ,万科A,20241001,-0.0453,0.1238,1.9516,-0.0349,-0.1453,0.1476,0.1803
000002.SZ,万科A,20241101,-0.0733,0.1087,2.1542,-0.0349,-0.1453,0.5055,0.1048
000002.SZ,万科A,20241201,-0.1558,0.1036,2.2609,-0.0349,-0.1453,0.0778,0.1443
000063.SZ,中兴通讯,20010201,-0.0601,0.0141,0.1173,0.0774,0.8785,-0.6004,-0.0580
000063.SZ,中兴通讯,20010301,0.0689,0.0141,0.1342,0.0774,0.8785,-0.5744,-0.3228
000063.SZ,中兴通讯,20010401,0.0604,0.0150,0.1260,0.0787,0.4402,-0.2183,0.0795
000063.SZ,中兴通讯,20010501,-0.0579,0.0178,0.1062,0.0787,0.4402,0.0158,0.0661
000063.SZ,中兴通讯,20010601,-0.0422,0.0166,0.1134,0.0787,0.4402,-0.1306,0.1681
000063.SZ,中兴通讯,20010701,-0.1544,0.0157,0.1198,0.0787,0.4402,-0.1823,0.1389
000063.SZ,中兴通讯,20010801,-0.0369,0.0138,0.1371,0.0787,0.4402,-0.3273,-0.1232
000063.SZ,中兴通讯,20010901,0.0706,0.0131,0.2730,0.0787,0.4402,-0.2828,-0.1080
000063.SZ,中兴通讯,20011001,-0.0533,0.0137,0.2613,0.0787,0.4402,-0.2769,-0.2714
000063.SZ,中兴通讯,20011101,0.0194,0.0132,0.2704,0.0787,0.4402,-0.4174,-0.3357
000063.SZ,中兴通讯,20011201,-0.0246,0.0138,0.2594,0.0787,0.4402,-0.3160,-0.3382
000063.SZ,中兴通讯,20020101,0.0514,0.0127,0.2816,0.0787,0.4402,-0.2938,-0.4060
000063.SZ,中兴通讯,20020201,0.0284,0.0137,0.2610,0.0787,0.4402,0.0369,-0.3612
000063.SZ,中兴通讯,20020301,-0.0421,0.0141,0.2538,0.0787,0.4402,0.1873,-0.3067
000063.SZ,中兴通讯,20020401,-0.0465,0.0135,0.2860,0.0575,0.3701,-0.0487,-0.1713
000063.SZ,中兴通讯,20020501,-0.0772,0.0128,0.3068,0.0575,0.3701,-0.0344,-0.0239
000063.SZ,中兴通讯,20020601,0.1241,0.0115,0.3408,0.0575,0.3701,-0.2083,-0.2443
000063.SZ,中兴通讯,20020701,-0.1618,0.0132,0.2974,0.0575,0.3701,0.0493,0.1072
000063.SZ,中兴通讯,20020801,-0.1066,0.0111,0.3541,0.0575,0.3701,-0.3307,0.2172
000063.SZ,中兴通讯,20020901,-0.1273,0.0100,0.3966,0.0575,0.3701,-0.4615,0.1681
000063.SZ,中兴通讯,20021001,-0.0295,0.0086,0.4603,0.0575,0.3701,-0.5477,-0.0243
000063.SZ,中兴通讯,20021101,0.0025,0.0088,0.4530,0.0575,0.3701,-0.5419,-0.1678
000063.SZ,中兴通讯,20021201,-0.1535,0.0081,0.4907,0.0575,0.3701,-0.4569,-0.0935
000063.SZ,中兴通讯,20030101,0.3031,0.0071,0.5614,0.0575,0.3701,-0.6697,-0.3469
000063.SZ,中兴通讯,20030201,0.0061,0.0090,0.4448,0.0575,0.3701,-0.2748,-0.1584
000063.SZ,中兴通讯,20030301,0.0363,0.0097,0.4133,0.0575,0.3701,-0.1065,-0.1687
000063.SZ,中兴通讯,20030401,0.1125,0.0099,0.4325,0.0579,0.2906,0.2353,-0.0828
000063.SZ,中兴通讯,20030501,0.1492,0.0110,0.3968,0.0579,0.2906,0.5783,0.0169
000063.SZ,中兴通讯,20030601,-0.0592,0.0122,0.3566,0.0579,0.2906,1.1179,0.1981
000063.SZ,中兴通讯,20030701,0.1466,0.0117,0.3725,0.0579,0.2906,1.6235,0.1905
000063.SZ,中兴通讯,20030801,-0.0447,0.0133,0.3269,0.0579,0.2906,1.0151,-0.0287
000063.SZ,中兴通讯,20030901,-0.0390,0.0129,0.3456,0.0579,0.2906,0.7694,-0.1039
000063.SZ,中兴通讯,20031001,-0.0131,0.0122,0.3652,0.0579,0.2906,0.5354,-0.1622
000063.SZ,中兴通讯,20031101,-0.0428,0.0121,0.3769,0.0579,0.2906,0.2417,-0.1987
000063.SZ,中兴通讯,20031201,0.0859,0.0118,0.3871,0.0579,0.2906,-0.1115,-0.1912
000063.SZ,中兴通讯,20040101,0.3730,0.0123,0.3714,0.0579,0.2906,0.1435,0.0129
000063.SZ,中兴通讯,20040201,-0.0074,0.0179,0.2562,0.0579,0.2906,0.6281,0.1501
000063.SZ,中兴通讯,20040301,0.1235,0.0175,0.2610,0.0579,0.2906,0.7592,0.3643
000063.SZ,中兴通讯,20040401,-0.1002,0.0190,0.2404,0.0661,0.3168,1.3547,0.5765
000063.SZ,中兴通讯,20040501,-0.0017,0.0165,0.3134,0.0661,0.3168,0.9317,0.3582
000063.SZ,中兴通讯,20040601,-0.0386,0.0174,0.2976,0.0661,0.3168,1.1542,0.2242
000063.SZ,中兴通讯,20040701,0.1124,0.0170,0.3047,0.0661,0.3168,0.7228,-0.1204
000063.SZ,中兴通讯,20040801,0.0128,0.0179,0.2887,0.0661,0.3168,0.1312,-0.2151
000063.SZ,中兴通讯,20040901,0.1653,0.0182,0.2802,0.0661,0.3168,0.1698,-0.3188
000063.SZ,中兴通讯,20041001,0.0108,0.0221,0.2303,0.0661,0.3168,0.2519,-0.3198
000063.SZ,中兴通讯,20041101,0.0241,0.0205,0.2582,0.0661,0.3168,0.5761,-0.2931
000063.SZ,中兴通讯,20041201,-0.0347,0.0223,0.2372,0.0661,0.3168,0.6072,-0.2288
000063.SZ,中兴通讯,20050101,0.0370,0.0257,0.2057,0.0661,0.3168,0.6065,-0.1585
000063.SZ,中兴通讯,20050201,0.1246,0.0267,0.1983,0.0661,0.3168,0.4293,-0.2335
000063.SZ,中兴通讯,20050301,-0.0389,0.0295,0.1794,0.0661,0.3168,0.7958,-0.0504
000063.SZ,中兴通讯,20050401,-0.1086,0.0299,0.1771,0.0630,0.0456,0.2376,-0.2703
000063.SZ,中兴通讯,20050501,-0.0944,0.0246,0.3828,0.0630,0.0456,-0.0220,-0.2095
000063.SZ,中兴通讯,20050601,-0.0459,0.0220,0.4263,0.0630,0.0456,-0.2264,-0.3563
000063.SZ,中兴通讯,20050701,0.0840,0.0220,0.4281,0.0630,0.0456,-0.2451,-0.2595
000063.SZ,中兴通讯,20050801,0.0281,0.0240,0.3920,0.0630,0.0456,-0.1769,-0.1647
000063.SZ,中兴通讯,20050901,0.0995,0.0247,0.3898,0.0630,0.0456,-0.2853,-0.1822
000063.SZ,中兴通讯,20051001,-0.0369,0.0267,0.3600,0.0630,0.0456,-0.0968,-0.0376
000063.SZ,中兴通讯,20051101,0.0298,0.0264,0.3701,0.0630,0.0456,0.0369,-0.1016
000063.SZ,中兴通讯,20051201,0.0029,0.0271,0.3604,0.0630,0.0456,0.3211,0.0643
000063.SZ,中兴通讯,20060101,0.1520,0.0283,0.3451,0.0630,0.0456,0.5667,0.1330
000063.SZ,中兴通讯,20060201,-0.1001,0.0307,0.3181,0.0630,0.0456,0.8568,0.3131
000063.SZ,中兴通讯,20060301,0.0635,0.0278,0.3516,0.0630,0.0456,0.3787,0.2361
000063.SZ,中兴通讯,20060401,-0.1738,0.0306,0.3189,0.0380,0.1828,0.2628,0.2471
000063.SZ,中兴通讯,20060501,0.0226,0.0258,0.3939,0.0380,0.1828,-0.1359,0.6588
000063.SZ,中兴通讯,20060601,0.1055,0.0253,0.4018,0.0380,0.1828,-0.1444,1.1388
000063.SZ,中兴通讯,20060701,-0.1044,0.0289,0.3516,0.0380,0.1828,0.0578,0.9975
000063.SZ,中兴通讯,20060801,0.1072,0.0241,0.4217,0.0380,0.1828,-0.3348,0.5708
000063.SZ,中兴通讯,20060901,0.1374,0.0266,0.3856,0.0380,0.1828,-0.0260,0.5270
000063.SZ,中兴通讯,20061001,0.0684,0.0307,0.3339,0.0380,0.1828,0.0968,0.6954
000063.SZ,中兴通讯,20061101,0.1468,0.0332,0.3109,0.0380,0.1828,0.8067,0.5524
000063.SZ,中兴通讯,20061201,-0.0022,0.0383,0.2697,0.0380,0.1828,1.1889,0.5368
000063.SZ,中兴通讯,20070101,0.0892,0.0368,0.2802,0.0380,0.1828,0.8110,1.2868
000063.SZ,中兴通讯,20070201,0.0940,0.0407,0.2535,0.0380,0.1828,1.6213,1.6383
000063.SZ,中兴通讯,20070301,-0.0578,0.0450,0.2294,0.0380,0.1828,1.7451,1.8497
000063.SZ,中兴通讯,20070401,0.0570,0.0422,0.2443,0.0447,0.5207,0.8948,2.0735
000063.SZ,中兴通讯,20070501,0.1445,0.0465,0.2317,0.0447,0.5207,0.7688,2.8199
000063.SZ,中兴通讯,20070601,0.0244,0.0485,0.2223,0.0447,0.5207,0.7977,2.5364
000063.SZ,中兴通讯,20070701,0.0501,0.0509,0.2118,0.0447,0.5207,0.9021,0.9542
000063.SZ,中兴通讯,20070801,0.0153,0.0517,0.2055,0.0447,0.5207,0.7538,1.3971
000063.SZ,中兴通讯,20070901,-0.0426,0.0551,0.1929,0.0447,0.5207,0.4796,1.7987
000063.SZ,中兴通讯,20071001,-0.0132,0.0533,0.1996,0.0447,0.5207,0.5226,1.6610
000063.SZ,中兴通讯,20071101,-0.1055,0.0503,0.2272,0.0447,0.5207,0.3565,1.2046
000063.SZ,中兴通讯,20071201,0.3025,0.0469,0.2433,0.0447,0.5207,-0.1325,0.3459
000063.SZ,中兴通讯,20080101,0.1178,0.0605,0.1886,0.0447,0.5207,0.3314,0.7563
000063.SZ,中兴通讯,20080201,-0.0424,0.0680,0.1678,0.0447,0.5207,0.4937,-0.0342
000063.SZ,中兴通讯,20080301,-0.1360,0.0687,0.1662,0.0447,0.5207,0.3685,-0.2883
000063.SZ,中兴通讯,20080401,0.0506,0.0529,0.2297,0.0425,0.2966,0.1232,-0.5800
000063.SZ,中兴通讯,20080501,0.1211,0.0615,0.2083,0.0425,0.2966,0.2552,-0.5775
000063.SZ,中兴通讯,20080601,-0.0972,0.0675,0.1898,0.0425,0.2966,0.9303,-0.4735
000063.SZ,中兴通讯,20080701,-0.0088,0.0593,0.2161,0.0425,0.2966,-0.0308,-0.6984
000063.SZ,中兴通讯,20080801,-0.3137,0.0604,0.2120,0.0425,0.2966,-0.2220,-0.5643
000063.SZ,中兴通讯,20080901,-0.0146,0.0382,0.3418,0.0425,0.2966,-0.5627,-0.6464
000063.SZ,中兴通讯,20081001,-0.4320,0.0384,0.3401,0.0425,0.2966,-0.4542,-0.5209
000063.SZ,中兴通讯,20081101,0.2555,0.0235,0.5663,0.0425,0.2966,-0.8208,-0.7427
000063.SZ,中兴通讯,20081201,0.2773,0.0302,0.4405,0.0425,0.2966,-0.7803,-0.6623
000063.SZ,中兴通讯,20090101,0.0669,0.0375,0.3554,0.0425,0.2966,-0.5803,-0.5089
000063.SZ,中兴通讯,20090201,0.0010,0.0394,0.3380,0.0425,0.2966,-0.5458,-0.4620
000063.SZ,中兴通讯,20090301,0.2165,0.0399,0.3337,0.0425,0.2966,-0.0770,-0.2324
000063.SZ,中兴通讯,20090401,0.0809,0.0481,0.2964,0.0452,0.3436,0.3653,0.0644
000063.SZ,中兴通讯,20090501,-0.0702,0.0535,0.2686,0.0452,0.3436,3.4304,0.9238
000063.SZ,中兴通讯,20090601,0.0372,0.0481,0.2993,0.0452,0.3436,1.5957,0.8803
000063.SZ,中兴通讯,20090701,0.2153,0.0506,0.2763,0.0452,0.3436,0.7779,1.4732
000063.SZ,中兴通讯,20090801,-0.0337,0.0629,0.2222,0.0452,0.3436,1.1584,1.5622
000063.SZ,中兴通讯,20090901,0.1570,0.0628,0.2350,0.0452,0.3436,1.0159,0.5353
000063.SZ,中兴通讯,20091001,-0.0217,0.0714,0.2067,0.0452,0.3436,0.8455,0.3148
000063.SZ,中兴通讯,20091101,0.0519,0.0701,0.2192,0.0452,0.3436,0.5767,0.4085
000063.SZ,中兴通讯,20091201,0.1420,0.0722,0.2129,0.0452,0.3436,0.9339,0.4060
000063.SZ,中兴通讯,20100101,-0.0320,0.0831,0.1848,0.0452,0.3436,1.2789,0.1949
000063.SZ,中兴通讯,20100201,0.0624,0.0796,0.1931,0.0452,0.3436,0.5428,-0.2107
000063.SZ,中兴通讯,20100301,-0.0791,0.0879,0.1861,0.0452,0.3436,0.8887,0.2879
000063.SZ,中兴通讯,20100401,-0.1234,0.0808,0.2023,0.0456,0.2313,0.2251,0.2324
000063.SZ,中兴通讯,20100501,-0.0590,0.0704,0.2873,0.0456,0.2313,-0.0048,-0.0735
000063.SZ,中兴通讯,20100601,-0.1687,0.0646,0.3132,0.0456,0.2313,-0.1888,-0.3142
000063.SZ,中兴通讯,20100701,0.1825,0.0551,0.3566,0.0456,0.2313,-0.5591,-0.4412
000063.SZ,中兴通讯,20100801,0.0920,0.0664,0.2961,0.0456,0.2313,-0.3506,-0.2051
000063.SZ,中兴通讯,20100901,-0.0076,0.0717,0.2914,0.0456,0.2313,-0.3018,-0.2227
000063.SZ,中兴通讯,20101001,0.1219,0.0753,0.2775,0.0456,0.2313,-0.2095,-0.2457
000063.SZ,中兴通讯,20101101,-0.0391,0.0806,0.2660,0.0456,0.2313,0.2494,0.0714
000063.SZ,中兴通讯,20101201,0.0276,0.0747,0.2868,0.0456,0.2313,0.2972,0.1672
000063.SZ,中兴通讯,20110101,-0.0339,0.0780,0.2748,0.0456,0.2313,0.8810,0.3229
000063.SZ,中兴通讯,20110201,0.2244,0.0746,0.3095,0.0456,0.2313,0.3124,0.1072
000063.SZ,中兴通讯,20110301,-0.0713,0.0908,0.2545,0.0456,0.2313,0.6678,0.2019
000063.SZ,中兴通讯,20110401,-0.0805,0.0860,0.2686,0.0237,0.2521,0.4421,0.1978
000063.SZ,中兴通讯,20110501,-0.0579,0.0791,0.2937,0.0237,0.2521,-0.0047,-0.0405
000063.SZ,中兴通讯,20110601,0.0880,0.0749,0.3103,0.0237,0.2521,-0.0401,-0.0490
000063.SZ,中兴通讯,20110701,-0.0731,0.0811,0.2864,0.0237,0.2521,0.0671,-0.0302
000063.SZ,中兴通讯,20110801,-0.1374,0.0751,0.3092,0.0237,0.2521,-0.0121,-0.0578
000063.SZ,中兴通讯,20110901,0.0135,0.0664,0.3474,0.0237,0.2521,-0.4611,-0.1914
000063.SZ,中兴通讯,20111001,-0.0576,0.0630,0.3662,0.0237,0.2521,-0.3776,-0.3142
000063.SZ,中兴通讯,20111101,-0.0249,0.0621,0.3755,0.0237,0.2521,-0.3568,-0.2558
000063.SZ,中兴通讯,20111201,-0.0268,0.0605,0.3853,0.0237,0.2521,-0.3115,-0.2497
000063.SZ,中兴通讯,20120101,-0.1244,0.0578,0.4032,0.0237,0.2521,-0.4325,-0.3303
000063.SZ,中兴通讯,20120201,0.1590,0.0508,0.4589,0.0237,0.2521,-0.5036,-0.2618
000063.SZ,中兴通讯,20120301,-0.0420,0.0588,0.3961,0.0237,0.2521,-0.1453,-0.0993
000063.SZ,中兴通讯,20120401,0.0236,0.0578,0.4193,-0.0245,0.0197,-0.2296,-0.0749
000063.SZ,中兴通讯,20120501,-0.0922,0.0582,0.4179,-0.0245,0.0197,-0.1013,-0.0532
000063.SZ,中兴通讯,20120601,-0.0858,0.0526,0.4627,-0.0245,0.0197,-0.2151,0.0310
000063.SZ,中兴通讯,20120701,-0.1681,0.0481,0.5061,-0.0245,0.0197,-0.3065,0.0224
000063.SZ,中兴通讯,20120801,-0.1307,0.0394,0.6005,-0.0245,0.0197,-0.3543,-0.1415
000063.SZ,中兴通讯,20120901,0.1250,0.0339,0.7029,-0.0245,0.0197,-0.6096,-0.2577
000063.SZ,中兴通讯,20121001,-0.2581,0.0394,0.6047,-0.0245,0.0197,-0.4864,-0.1343
000063.SZ,中兴通讯,20121101,-0.0640,0.0291,0.7733,-0.0245,0.0197,-0.7067,-0.2279
000063.SZ,中兴通讯,20121201,0.2581,0.0263,0.8562,-0.0245,0.0197,-0.6875,-0.2724
000063.SZ,中兴通讯,20130101,0.1168,0.0334,0.6730,-0.0245,0.0197,-0.4492,0.0345
000063.SZ,中兴通讯,20130201,-0.1002,0.0375,0.6002,-0.0245,0.0197,-0.0800,0.2499
000063.SZ,中兴通讯,20130301,0.1428,0.0341,0.6601,-0.0245,0.0197,-0.0234,0.3150
000063.SZ,中兴通讯,20130401,0.0123,0.0390,0.5507,0.0138,-0.0686,0.0061,0.1399
000063.SZ,中兴通讯,20130501,0.1140,0.0420,0.5207,0.0138,-0.0686,0.8050,0.1014
000063.SZ,中兴通讯,20130601,0.0096,0.0432,0.5062,0.0138,-0.0686,1.5044,0.3259
000063.SZ,中兴通讯,20130701,0.2070,0.0439,0.4975,0.0138,-0.0686,0.6856,-0.2337
000063.SZ,中兴通讯,20130801,0.0657,0.0535,0.4069,0.0138,-0.0686,0.9973,-0.2883
000063.SZ,中兴通讯,20130901,0.0121,0.0579,0.3752,0.0138,-0.0686,1.6343,-0.1930
000063.SZ,中兴通讯,20131001,-0.0854,0.0622,0.3490,0.0138,-0.0686,1.1234,-0.0498
000063.SZ,中兴通讯,20131101,0.0736,0.0523,0.4138,0.0138,-0.0686,0.7486,-0.0301
000063.SZ,中兴通讯,20131201,-0.1982,0.0540,0.4004,0.0138,-0.0686,0.6363,-0.0629
000063.SZ,中兴通讯,20140101,0.0153,0.0474,0.4558,0.0138,-0.0686,0.0468,0.1248
000063.SZ,中兴通讯,20140201,-0.0092,0.0470,0.4601,0.0138,-0.0686,-0.2329,0.0355
000063.SZ,中兴通讯,20140301,-0.0388,0.0463,0.4673,0.0138,-0.0686,-0.3402,-0.0374
000063.SZ,中兴通讯,20140401,0.0424,0.0452,0.4989,0.0264,0.0613,-0.3960,-0.1169
000063.SZ,中兴通讯,20140501,-0.0024,0.0449,0.5193,0.0264,0.0613,-0.2258,-0.0949
000063.SZ,中兴通讯,20140601,-0.0024,0.0448,0.5209,0.0264,0.0613,-0.3241,-0.1435
000063.SZ,中兴通讯,20140701,0.0596,0.0455,0.5130,0.0264,0.0613,0.0057,-0.0582
000063.SZ,中兴通讯,20140801,0.0066,0.0467,0.4976,0.0264,0.0613,0.0868,0.1559
000063.SZ,中兴通讯,20140901,0.0858,0.0487,0.4854,0.0264,0.0613,0.1136,0.1407
000063.SZ,中兴通讯,20141001,0.0025,0.0521,0.4537,0.0264,0.0613,0.3778,0.3010
000063.SZ,中兴通讯,20141101,0.0314,0.0517,0.4682,0.0264,0.0613,0.2949,0.3740
000063.SZ,中兴通讯,20141201,0.1517,0.0530,0.4567,0.0264,0.0613,0.3745,0.6335
000063.SZ,中兴通讯,20150101,0.0621,0.0653,0.3707,0.0264,0.0613,0.7528,1.2206
000063.SZ,中兴通讯,20150201,0.0718,0.0641,0.3874,0.0264,0.0613,0.7844,0.9634
000063.SZ,中兴通讯,20150301,0.0631,0.0703,0.3535,0.0264,0.0613,1.0686,1.1247
000063.SZ,中兴通讯,20150401,0.4250,0.0779,0.3192,0.0329,0.1382,0.9762,1.3615
000063.SZ,中兴通讯,20150501,-0.0088,0.1062,0.3111,0.0329,0.1382,2.6832,2.0161
000063.SZ,中兴通讯,20150601,-0.2290,0.1098,0.3011,0.0329,0.1382,2.4262,1.6777
000063.SZ,中兴通讯,20150701,0.0159,0.0804,0.4112,0.0329,0.1382,0.6658,0.6761
000063.SZ,中兴通讯,20150801,-0.1616,0.0784,0.4128,0.0329,0.1382,0.5343,0.2690
000063.SZ,中兴通讯,20150901,-0.0688,0.0684,0.3805,0.0329,0.1382,-0.0244,-0.0536
000063.SZ,中兴通讯,20151001,0.1442,0.0667,0.3902,0.0329,0.1382,-0.2305,-0.3011
000063.SZ,中兴通讯,20151101,-0.0206,0.0717,0.4792,0.0329,0.1382,-0.4916,-0.3881
000063.SZ,中兴通讯,20151201,0.0657,0.0730,0.4708,0.0329,0.1382,-0.4998,-0.4064
000063.SZ,中兴通讯,20160101,-0.2303,0.0702,0.4933,0.0329,0.1382,-0.0932,-0.2835
000063.SZ,中兴通讯,20160201,-0.0461,0.0589,0.5887,0.0329,0.1382,-0.4502,-0.4087
000063.SZ,中兴通讯,20160301,0.1009,0.0582,0.5954,0.0329,0.1382,-0.3169,-0.2821
000063.SZ,中兴通讯,20160401,-0.0553,0.0632,0.4697,-0.0107,0.1347,-0.0739,-0.0291
000063.SZ,中兴通讯,20160501,-0.0317,0.0607,0.4946,-0.0107,0.1347,-0.3899,-0.2226
000063.SZ,中兴通讯,20160601,0.0407,0.0570,0.5267,-0.0107,0.1347,-0.4048,-0.2577
000063.SZ,中兴通讯,20160701,0.0327,0.0590,0.5089,-0.0107,0.1347,-0.4445,-0.2929
000063.SZ,中兴通讯,20160801,0.0083,0.0590,0.4910,-0.0107,0.1347,0.0737,0.1663
000063.SZ,中兴通讯,20160901,0.0071,0.0614,0.4875,-0.0107,0.1347,0.1989,0.2675
000063.SZ,中兴通讯,20161001,0.0353,0.0627,0.4775,-0.0107,0.1347,-0.0030,0.0005
000063.SZ,中兴通讯,20161101,0.1003,0.0637,0.4972,-0.0107,0.1347,0.1776,0.1026
000063.SZ,中兴通讯,20161201,-0.0528,0.0730,0.4343,-0.0107,0.1347,0.4808,0.2155
000063.SZ,中兴通讯,20170101,-0.0502,0.0678,0.4679,-0.0107,0.1347,0.2451,0.1078
000063.SZ,中兴通讯,20170201,0.0428,0.0628,0.5058,-0.0107,0.1347,0.0752,0.1124
000063.SZ,中兴通讯,20170301,0.0733,0.0659,0.4818,-0.0107,0.1347,0.1498,0.0982
000063.SZ,中兴通讯,20170401,0.0471,0.0725,0.3639,0.0377,0.0164,0.3063,0.1381
000063.SZ,中兴通讯,20170501,0.0994,0.0738,0.4956,0.0377,0.0164,0.3388,0.0320
000063.SZ,中兴通讯,20170601,0.2156,0.0818,0.4472,0.0377,0.0164,0.3435,-0.0743
000063.SZ,中兴通讯,20170701,-0.0332,0.0947,0.3866,0.0377,0.0164,1.2125,0.0535
000063.SZ,中兴通讯,20170801,0.0395,0.0956,0.3829,0.0377,0.0164,1.2426,0.0659
000063.SZ,中兴通讯,20170901,0.1864,0.0992,0.3843,0.0377,0.0164,1.1543,0.0645
000063.SZ,中兴通讯,20171001,0.1411,0.1256,0.3035,0.0377,0.0164,1.5167,0.0701
000063.SZ,中兴通讯,20171101,0.0245,0.1324,0.3031,0.0377,0.0164,1.8881,0.1381
000063.SZ,中兴通讯,20171201,0.0990,0.1407,0.2852,0.0377,0.0164,1.5108,0.1147
000063.SZ,中兴通讯,20180101,-0.1441,0.1498,0.2679,0.0377,0.0164,1.1182,0.0641
000063.SZ,中兴通讯,20180201,0.0361,0.1174,0.3417,0.0377,0.0164,0.7020,0.1135
000063.SZ,中兴通讯,20180301,-0.0648,0.1356,0.2335,0.0377,0.0164,0.7539,-0.0555
000063.SZ,中兴通讯,20180401,0.0384,0.1292,0.3170,-0.0509,-0.1015,0.1245,-0.0971
000063.SZ,中兴通讯,20180601,-0.5839,0.1181,0.3350,-0.0509,-0.1015,-0.1271,-0.1191
000063.SZ,中兴通讯,20180701,0.1205,0.0513,0.7719,-0.0509,-0.1015,-0.9405,-0.2417
000063.SZ,中兴通讯,20180801,0.3075,0.0615,0.5262,-0.0509,-0.1015,-0.8752,-0.2972
000063.SZ,中兴通讯,20180901,-0.0414,0.0761,0.3897,-0.0509,-0.1015,-0.7303,-0.2666
000063.SZ,中兴通讯,20181001,-0.0749,0.0705,0.4207,-0.0509,-0.1015,-0.7255,-0.1862
000063.SZ,中兴通讯,20181101,0.1737,0.0721,0.4220,-0.0509,-0.1015,-0.7629,-0.2592
000063.SZ,中兴通讯,20181201,-0.0141,0.0899,0.3385,-0.0509,-0.1015,-0.5780,-0.2721
000063.SZ,中兴通讯,20190101,0.0265,0.0820,0.2770,-0.0509,-0.1015,1.0616,-0.2096
000063.SZ,中兴通讯,20190201,0.4819,0.0856,0.2655,-0.0509,-0.1015,0.7649,-0.1729
000063.SZ,中兴通讯,20190301,-0.0201,0.1246,0.1823,-0.0509,-0.1015,1.3271,0.1554
000063.SZ,中兴通讯,20190401,0.1010,0.1258,0.1820,0.0427,0.0916,1.3897,0.1853
000063.SZ,中兴通讯,20190501,-0.1054,0.1213,0.1955,0.0427,0.0916,2.2093,0.3568
000063.SZ,中兴通讯,20190601,0.1311,0.1270,0.1868,0.0427,0.0916,0.9810,0.2330
000063.SZ,中兴通讯,20190701,0.0120,0.1421,0.1669,0.0427,0.0916,1.5741,0.3928
000063.SZ,中兴通讯,20190801,-0.1249,0.1372,0.1729,0.0427,0.0916,1.4872,0.2630
000063.SZ,中兴通讯,20190901,0.1111,0.1238,0.2014,0.0427,0.0916,-0.0573,-0.0323
000063.SZ,中兴通讯,20191001,0.0434,0.1342,0.1859,0.0427,0.0916,0.1755,-0.1032
000063.SZ,中兴通讯,20191101,-0.0805,0.1437,0.1932,0.0427,0.0916,0.0712,-0.0857
000063.SZ,中兴通讯,20191201,0.1524,0.1292,0.1672,0.0427,0.0916,0.1245,-0.0164
000063.SZ,中兴通讯,20200101,0.1068,0.1499,0.1443,0.0427,0.0916,0.1585,0.0421
000063.SZ,中兴通讯,20200201,0.2765,0.1518,0.1425,0.0427,0.0916,0.3790,0.0279
000063.SZ,中兴通讯,20200301,-0.1440,0.2517,0.1315,0.0427,0.0916,1.8197,-0.0038
000063.SZ,中兴通讯,20200401,-0.0400,0.1913,0.1782,0.0324,0.0668,0.7109,-0.0963
000063.SZ,中兴通讯,20200501,-0.1227,0.1933,0.2135,0.0324,0.0668,0.4530,-0.0421
000063.SZ,中兴通讯,20200601,0.1132,0.1778,0.2321,0.0324,0.0668,0.3450,-0.0126
000063.SZ,中兴通讯,20200701,-0.0239,0.1834,0.2251,0.0324,0.0668,0.2666,-0.0400
000063.SZ,中兴通讯,20200801,0.0009,0.1822,0.2266,0.0324,0.0668,-0.0000,0.2073
000063.SZ,中兴通讯,20200901,-0.1513,0.1784,0.2255,0.0324,0.0668,-0.3482,0.3360
000063.SZ,中兴通讯,20201001,-0.0251,0.1540,0.2613,0.0324,0.0668,-0.3579,0.3184
000063.SZ,中兴通讯,20201101,0.0762,0.1436,0.2918,0.0324,0.0668,-0.3516,0.2459
000063.SZ,中兴通讯,20201201,-0.0311,0.1617,0.2591,0.0324,0.0668,-0.0557,0.3631
000063.SZ,中兴通讯,20210101,-0.0434,0.1584,0.2646,0.0324,0.0668,-0.2579,0.3029
000063.SZ,中兴通讯,20210201,-0.0134,0.1491,0.2895,0.0324,0.0668,-0.2894,0.0954
000063.SZ,中兴通讯,20210301,-0.0768,0.1480,0.2917,0.0324,0.0668,-0.3203,0.0637
000063.SZ,中兴通讯,20210401,-0.0126,0.1356,0.3193,0.0441,0.1203,-0.2039,0.1336
000063.SZ,中兴通讯,20210501,0.0860,0.1316,0.3483,0.0441,0.1203,-0.1778,0.1266
000063.SZ,中兴通讯,20210601,0.0569,0.1456,0.3147,0.0441,0.1203,-0.1681,0.1242
000063.SZ,中兴通讯,20210701,0.1676,0.1514,0.3028,0.0441,0.1203,-0.0233,0.0643
000063.SZ,中兴通讯,20210801,-0.1396,0.1887,0.2444,0.0441,0.1203,0.4124,-0.0447
